label,rank,phrase,total_contribution,requirement_count
계약·질의검토,839,소프트웨어기술자,0.0068,1
계약·질의검토,840,수행사에서,0.0068,1
계약·질의검토,841,수행사의,0.0068,1
계약·질의검토,842,규정/세칙/기준,0.0067,1
계약·질의검토,843,법·규정을,0.0067,1
계약·질의검토,844,평가기준,0.0066,1
계약·질의검토,845,평가분야는,0.0066,1
계약·질의검토,846,운영지원,0.0066,1
계약·질의검토,847,지원대책,0.0066,1
계약·질의검토,848,이상(On,0.0065,1
계약·질의검토,849,이상)이,0.0065,1
계약·질의검토,850,제안하고,0.0064,1
계약·질의검토,851,제안가,0.0064,1
계약·질의검토,852,제안시,0.0064,1
계약·질의검토,853,보장해야,0.0063,1
계약·질의검토,854,보완조치,0.0063,1
계약·질의검토,855,조치하도록,0.0063,1
계약·질의검토,856,대해서,0.0063,1
계약·질의검토,857,일시·수정자ID·수정,0.0062,1
계약·질의검토,858,시스템값(부서/사원,0.0062,1
계약·질의검토,859,외부시스템,0.0062,1
계약·질의검토,860,연계방안,0.0062,1
계약·질의검토,861,연계대상,0.0062,1
계약·질의검토,862,연계범위,0.0062,1
계약·질의검토,863,연계방식,0.0062,1
계약·질의검토,864,연계주기,0.0062,1
계약·질의검토,865,연계는,0.0062,1
계약·질의검토,866,통합사업자로,0.0062,1
계약·질의검토,867,시스템통합사업자는,0.0062,1
계약·질의검토,868,통합,0.0062,1
계약·질의검토,869,통합운영방안,0.0062,1
계약·질의검토,870,통합사업자,0.0062,1
계약·질의검토,871,하자관리계획서(비상연락망체계,0.0062,1
계약·질의검토,872,하자로,0.0062,1
계약·질의검토,873,개발해야,0.0062,1
계약·질의검토,874,점검해야,0.0062,1
계약·질의검토,875,완료해야,0.0062,1
계약·질의검토,876,과업변경심의위원회,0.0061,1
계약·질의검토,877,과업의,0.0061,1
계약·질의검토,878,계약은,0.006,1
계약·질의검토,879,계약으로써,0.006,1
계약·질의검토,880,최종응답의,0.006,1
계약·질의검토,881,질의/응답에,0.006,1
계약·질의검토,882,응답방식을,0.006,1
계약·질의검토,883,온라인(원격,0.006,1
계약·질의검토,884,가이드라인’에서,0.006,1
계약·질의검토,885,제안되는,0.006,1
계약·질의검토,886,하자담보,0.006,1
계약·질의검토,887,하자담보범위는,0.006,1
계약·질의검토,888,하자담보책임,0.006,1
계약·질의검토,889,계약의,0.0058,2
계약·질의검토,890,계약변경,0.0058,2
계약·질의검토,891,계약위반,0.0058,2
계약·질의검토,892,계약기간,0.0058,2
계약·질의검토,893,도입하여야,0.0057,1
계약·질의검토,894,도입수량은,0.0057,1
계약·질의검토,895,진행,0.0057,1
계약·질의검토,896,진행하며,0.0057,1
계약·질의검토,897,진행문서,0.0057,1
계약·질의검토,898,제한해야,0.0056,1
계약·질의검토,899,분류해야,0.0056,1
계약·질의검토,900,등록해야,0.0056,1
계약·질의검토,901,기록해야,0.0056,1
계약·질의검토,902,제한시간,0.0056,1
계약·질의검토,903,하자에,0.0055,1
계약·질의검토,904,통합하여,0.0054,1
계약·질의검토,905,포함,0.0053,1
계약·질의검토,906,포함(필요시,0.0053,1
계약·질의검토,907,포함하여,0.0053,1
계약·질의검토,908,요청된,0.0052,1
계약·질의검토,909,요청은,0.0052,1
계약·질의검토,910,하자담보책임기간,0.0052,1
계약·질의검토,911,제안요청서상의,0.0052,1
계약·질의검토,912,2ea,0.0052,1
계약·질의검토,913,4ea,0.0052,1
계약·질의검토,914,8ea,0.0052,1
계약·질의검토,915,상담시간,0.0051,1
계약·질의검토,916,가용시간(09:00~18:00,0.0051,1
계약·질의검토,917,가용시간,0.0051,1
계약·질의검토,918,시간대는,0.0051,1
계약·질의검토,919,업그레이드,0.0051,1
계약·질의검토,920,업그레이드시,0.0051,1
계약·질의검토,921,마이그레이션,0.0051,1
계약·질의검토,922,제품별,0.005,1
계약·질의검토,923,제품대비,0.005,1
계약·질의검토,924,도입제품은,0.005,1
계약·질의검토,925,실시해야,0.005,2
계약·질의검토,926,전자결재,0.005,2
계약·질의검토,927,결재,0.005,2
계약·질의검토,928,결재그룹,0.005,2
계약·질의검토,929,일반사항,0.005,1
계약·질의검토,930,사항이라도,0.005,1
계약·질의검토,931,처리해야,0.005,1
계약·질의검토,932,검사해야,0.005,1
계약·질의검토,933,장비간에,0.005,1
계약·질의검토,934,요구할,0.0049,1
계약·질의검토,935,요구,0.0049,1
계약·질의검토,936,요구사항(또는,0.0049,1
계약·질의검토,937,통합관리,0.0049,1
계약·질의검토,938,통합을,0.0049,1
계약·질의검토,939,국방통합데이터센터와,0.0049,1
계약·질의검토,940,연계·통합,0.0049,1
계약·질의검토,941,국방통합데이터센터의,0.0049,1
계약·질의검토,942,통합업무를,0.0049,1
계약·질의검토,943,기술이전을,0.0048,1
계약·질의검토,944,보안요구사항을,0.0048,1
계약·질의검토,945,보안사고,0.0048,1
계약·질의검토,946,보안요구사항,0.0048,1
계약·질의검토,947,보안관리대책(참여,0.0048,1
계약·질의검토,948,모델/기술,0.0047,1
계약·질의검토,949,적용기술,0.0047,1
계약·질의검토,950,기술자문에,0.0047,1
계약·질의검토,951,연계해야,0.0047,1
계약·질의검토,952,관리해야,0.0047,1
계약·질의검토,953,저장해야,0.0047,1
계약·질의검토,954,작동해야,0.0047,1
계약·질의검토,955,반입해야,0.0047,1
계약·질의검토,956,보관해야,0.0047,1
계약·질의검토,957,전담해야,0.0047,1
계약·질의검토,958,투입해야,0.0047,1
계약·질의검토,959,교체해야,0.0047,1
계약·질의검토,960,사업의,0.0046,1
계약·질의검토,961,사업제안사는,0.0046,1
계약·질의검토,962,사업전체,0.0046,1
계약·질의검토,963,납품하는,0.0044,1
계약·질의검토,964,납품(제조사,0.0044,1
계약·질의검토,965,납품되기,0.0044,1
계약·질의검토,966,하자보증확약서를,0.0043,1
계약·질의검토,967,설계해야,0.0042,1
계약·질의검토,968,해야,0.0042,1
계약·질의검토,969,냉방장비,0.0042,1
계약·질의검토,970,장비(GPU,0.0042,1
계약·질의검토,971,장비의,0.0042,1
계약·질의검토,972,신제품으로,0.0042,1
계약·질의검토,973,신규제품으로,0.0042,1
계약·질의검토,974,최소녹색기준제품,0.0042,1
계약·질의검토,975,WEB/WAS/DB,0.0041,1
계약·질의검토,976,WAS서버,0.0041,1
계약·질의검토,977,WAS,0.0041,1
계약·질의검토,978,INR-DTL-002,0.0041,1
계약·질의검토,979,INR-DTL-003,0.0041,1
계약·질의검토,980,INR-DTL-004,0.0041,1
계약·질의검토,981,INR-DTL-005,0.0041,1
계약·질의검토,982,Linux,0.0041,1
계약·질의검토,983,수집,0.0041,1
계약·질의검토,984,수집(중복수집,0.0041,1
계약·질의검토,985,수집정보는,0.0041,1
계약·질의검토,986,수집된,0.0041,1
계약·질의검토,987,수집대상,0.0041,1
계약·질의검토,988,계약업체로,0.0041,1
계약·질의검토,989,제안하며,0.004,1
계약·질의검토,990,8.10,0.004,1
계약·질의검토,991,10GB,0.004,1
계약·질의검토,992,10식,0.004,1
계약·질의검토,993,단위시험,0.0039,1
계약·질의검토,994,통합시험,0.0039,1
계약·질의검토,995,승인(인수)시험,0.0039,1
계약·질의검토,996,시험방법,0.0039,1
계약·질의검토,997,시험,0.0039,1
계약·질의검토,998,시험절차를,0.0039,1
계약·질의검토,999,시스템시험,0.0039,1
계약·질의검토,1000,단위시험은,0.0039,1
계약·질의검토,1001,통합시험은,0.0039,1
계약·질의검토,1002,승인(인수)시험은,0.0039,1
계약·질의검토,1003,외부시스템(의약품안전나라,0.0039,1
계약·질의검토,1004,외부망,0.0039,1
계약·질의검토,1005,제품(HW/SW,0.0038,1
계약·질의검토,1006,제품유형,0.0038,1
계약·질의검토,1007,제품명칭,0.0038,1
계약·질의검토,1008,정보보호제품,0.0038,1
계약·질의검토,1009,적합제품,0.0038,1
계약·질의검토,1010,계약조건,0.0038,1
계약·질의검토,1011,계약을,0.0038,1
계약·질의검토,1012,계약목적을,0.0038,1
계약·질의검토,1013,시행하여야,0.0037,1
계약·질의검토,1014,감시,0.0037,1
계약·질의검토,1015,실시하여야,0.0037,1
계약·질의검토,1016,시스템을,0.0037,1
계약·질의검토,1017,시스템에,0.0037,1
계약·질의검토,1018,과업변경,0.0036,1
계약·질의검토,1019,SW과업변경심의위원회,0.0036,1
계약·질의검토,1020,과업내용을,0.0036,1
계약·질의검토,1021,주요과업,0.0036,1
계약·질의검토,1022,사용자(프롬프트)가,0.0036,1
계약·질의검토,1023,사용자(계정,0.0036,1
계약·질의검토,1024,사용자별,0.0036,1
계약·질의검토,1025,결재문서,0.0035,1
계약·질의검토,1026,납품된,0.0032,1
계약·질의검토,1027,납품하여야,0.0032,1
계약·질의검토,1028,납품하고,0.0032,1
계약·질의검토,1029,납품에,0.0032,1
계약·질의검토,1030,기술지원부서,0.0031,1
계약·질의검토,1031,지원인력에,0.0031,1
계약·질의검토,1032,지원은,0.0031,1
계약·질의검토,1033,제품지원,0.0031,1
계약·질의검토,1034,지원체계와,0.0031,1
계약·질의검토,1035,인력보안관리,0.0031,1
계약·질의검토,1036,보안서약서를,0.0031,1
계약·질의검토,1037,보안상,0.0031,1
계약·질의검토,1038,보안교육을,0.0031,1
계약·질의검토,1039,보안점검에,0.0031,1
계약·질의검토,1040,보안점검,0.0031,1
계약·질의검토,1041,보안위규처리,0.0031,1
계약·질의검토,1042,보안위약금,0.0031,1
계약·질의검토,1043,보안준수사항을,0.0031,1
계약·질의검토,1044,가용자원을,0.003,1
계약·질의검토,1045,강구해야,0.0026,1
계약·질의검토,1046,부담해야,0.0026,1
계약·질의검토,1047,서버보안,0.0025,1
계약·질의검토,1048,보안기능확인서를,0.0025,1
계약·질의검토,1049,보안기능점검표에서,0.0025,1
계약·질의검토,1050,보안기능을,0.0025,1
계약·질의검토,1051,보안정책,0.0025,1
계약·질의검토,1052,보안등급을,0.0025,1
계약·질의검토,1053,보안정책에,0.0025,1
계약·질의검토,1054,득해야,0.0024,1
계약·질의검토,1055,제작·제공해야,0.0024,1
계약·질의검토,1056,작성해야,0.0024,1
계약·질의검토,1057,작성·제공해야,0.0024,1
계약·질의검토,1058,응해야,0.0024,1
계약·질의검토,1059,수행,0.0022,1
계약·질의검토,1060,높은(숫자·문자·특수문자,0.0022,1
계약·질의검토,1061,횟수(5회,0.0022,1
계약·질의검토,1062,수립하고,0.0022,1
계약·질의검토,1063,유지보수인력,0.0022,1
계약·질의검토,1064,유지보수,0.0022,1
계약·질의검토,1065,수집할,0.0022,1
계약·질의검토,1066,특수조건을,0.0022,1
계약·질의검토,1067,사업계약조건을,0.0021,1
계약·질의검토,1068,계약내용의,0.0021,1
계약·질의검토,1069,인증한,0.0019,1
계약·질의검토,1070,정품인증,0.0019,1
계약·질의검토,1071,인증,0.0019,1
계약·질의검토,1072,CC인증,0.0019,1
계약·질의검토,1073,CC인증”취득,0.0019,1
계약·질의검토,1074,CC인증(또는,0.0019,1
계약·질의검토,1075,국제CC인증일,0.0019,1
계약·질의검토,1076,인증을,0.0019,1
계약·질의검토,1077,국가공인품질인증(GS인증,0.0019,1
계약·질의검토,1078,인증서를,0.0019,1
계약·질의검토,1079,51.2Tbps,0.0018,1
계약·질의검토,1080,25.6Tbps,0.0018,1
계약·질의검토,1081,8.35Bpps,0.0018,1
계약·질의검토,1082,3.6Tbps,0.0018,1
계약·질의검토,1083,1.8Tbps,0.0018,1
계약·질의검토,1084,1.2Bpps,0.0018,1
계약·질의검토,1085,176Gbps,0.0018,1
계약·질의검토,1086,88Gbps,0.0018,1
계약·질의검토,1087,130.95Mpps,0.0018,1
계약·질의검토,1088,1Gbps,0.0018,1
계약·질의검토,1089,선정사유(제안내용과의,0.0017,1
계약·질의검토,1090,제안일,0.0017,1
계약·질의검토,1091,제안에,0.0017,1
계약·질의검토,1092,교육훈련계획서를,0.0016,1
계약·질의검토,1093,교육용,0.0016,1
계약·질의검토,1094,교육받은,0.0016,1
계약·질의검토,1095,교육시간,0.0016,1
계약·질의검토,1096,교육을,0.0016,1
계약·질의검토,1097,교육과,0.0016,1
계약·질의검토,1098,교육에는,0.0016,1
계약·질의검토,1099,교육에,0.0016,1
계약·질의검토,1100,방법(교육,0.0016,1
계약·질의검토,1101,결재선,0.0014,1
계약·질의검토,1102,일괄기안·연속결재·일괄접수,0.0014,1
계약·질의검토,1103,긴급결재,0.0014,1
계약·질의검토,1104,설정(기안자·결재선,0.0014,1
계약·질의검토,1105,결재대기·공람·발송·접수,0.0014,1
계약·질의검토,1106,결재자,0.0014,1
계약·질의검토,1107,항목(순번·결재자명·결재일,0.0014,1
